ADR_EGAID,STR_ESID,BDG_EGID,STN_LABEL,ADR_NUMBER,ZIP_LABEL,COM_FOSNR,COM_CANTON,ADR_STATUS,ADR_MODIFIED,ADR_EASTING,ADR_NORTHING
100149626,10243961,276604,Allmendstrasse,16,6062 Wilen (Sarnen),1407,OW,real,15.11.2024,2659388.788,1192187.431
100149627,10243961,276605,Allmendstrasse,18,6062 Wilen (Sarnen),1407,OW,real,15.11.2024,2659363.554,1192169.276
100149628,10243961,276607,Allmendstrasse,22,6062 Wilen (Sarnen),1407,OW,real,15.11.2024,2659337.606,1192152.971
100149630,10244219,276611,Summerweid,3,6062 Wilen (Sarnen),1407,OW,real,15.11.2024,2659322.324,1192211.966
100149631,10126639,276613,Schleipfen,1,6062 Wilen (Sarnen),1407,OW,real,15.11.2024,2659209.086,1192142.21
100149633,10145998,276615,Wilerbadstrasse,10,6062 Wilen (Sarnen),1407,OW,real,15.11.2024,2659433.404,1192129.551
100149634,10243961,276616,Allmendstrasse,24,6062 Wilen (Sarnen),1407,OW,real,15.11.2024,2659317.651,1192141.763
100149635,10243961,276617,Allmendstrasse,17,6062 Wilen (Sarnen),1407,OW,real,15.11.2024,2659322.828,1192092.602
100149636,10243961,276618,Allmendstrasse,15,6062 Wilen (Sarnen),1407,OW,real,15.11.2024,2659339.262,1192112.924
100149637,10243961,276620,Allmendstrasse,10,6062 Wilen (Sarnen),1407,OW,real,15.11.2024,2659472.937,1192176.712
100149638,10243961,276621,Allmendstrasse,8,6062 Wilen (Sarnen),1407,OW,real,15.11.2024,2659464.23,1192174.149
100149675,10091606,276948,Tellenstrasse,38,6056 Kägiswil,1407,OW,real,15.11.2024,2661977.252,1196287.121
100149676,10244021,276951,Eggeli,1,6060 Sarnen,1407,OW,real,15.11.2024,2661609.03,1195869.366
100149677,10091622,275697,Terrassenstrasse,11,6060 Sarnen,1407,OW,real,15.11.2024,2661441.868,1195094.597
100149678,10091622,275698,Terrassenstrasse,12,6060 Sarnen,1407,OW,real,15.11.2024,2661435.985,1195092.916
100149679,10069985,275700,Hochhausstrasse,3,6060 Sarnen,1407,OW,real,15.11.2024,2661501.388,1195056.031
100149680,10106177,275701,Bitzighoferstrasse,11,6060 Sarnen,1407,OW,real,15.11.2024,2661552.445,1195049.664
100149681,10069985,275702,Hochhausstrasse,2,6060 Sarnen,1407,OW,real,15.11.2024,2661517.975,1195091.842
100149682,10052440,275706,Zimmertalstrasse,1,6060 Sarnen,1407,OW,real,15.11.2024,2661479.251,1195177.672
100149683,10052440,275707,Zimmertalstrasse,3,6060 Sarnen,1407,OW,real,15.11.2024,2661307.329,1195268.352
100149684,10052440,275709,Zimmertalstrasse,7,6060 Sarnen,1407,OW,real,20.11.2024,2661402.501,1195510.781
100149685,10052440,275710,Zimmertalstrasse,11,6060 Sarnen,1407,OW,real,15.11.2024,2661363.203,1195649.986
100149686,10121548,275713,Sonnmattstrasse,6,6060 Sarnen,1407,OW,real,15.11.2024,2661490.294,1195027.409
100149687,10114801,275715,Hochhaus,1,6060 Sarnen,1407,OW,real,15.11.2024,2661490.884,1195118.33
100149688,10106177,275716,Bitzighoferstrasse,2,6060 Sarnen,1407,OW,real,15.11.2024,2661616.173,1194968.564
100149691,10106177,275722,Bitzighoferstrasse,18,6060 Sarnen,1407,OW,real,15.11.2024,2661581.512,1195121.595
100149692,10106177,275723,Bitzighoferstrasse,22,6060 Sarnen,1407,OW,real,15.11.2024,2661554.514,1195162.281
100149693,10070657,275724,Reckholderweg,2,6060 Sarnen,1407,OW,real,15.11.2024,2661523.669,1195165.847
100149694,10070657,275725,Reckholderweg,4,6060 Sarnen,1407,OW,real,15.11.2024,2661541.296,1195178.243
100149695,10184182,275727,Eschliweg,2,6060 Sarnen,1407,OW,real,15.11.2024,2661501.915,1195176.225
100149696,10184182,275730,Eschliweg,5,6060 Sarnen,1407,OW,real,15.11.2024,2661569.069,1195517.924
100149697,10184182,275731,Eschliweg,7,6060 Sarnen,1407,OW,real,15.11.2024,2661567.36,1195543.235
100149698,10184182,275732,Eschliweg,9,6060 Sarnen,1407,OW,real,15.11.2024,2661556.244,1195582.913
100149699,10021435,275736,Schatzli,1,6060 Sarnen,1407,OW,real,15.11.2024,2661851.45,1195363.773
100149700,10021429,275737,Oberschatzli,1,6060 Sarnen,1407,OW,real,15.11.2024,2661706.64,1195431.871
100149701,10021435,275738,Schatzli,2,6060 Sarnen,1407,OW,real,15.11.2024,2661850.213,1195456.4
100149702,10061419,275742,Rotzmattli,1,6060 Sarnen,1407,OW,real,15.11.2024,2661779.644,1195803.873
100149703,10091600,275745,Brünigstrasse,87,6060 Sarnen,1407,OW,real,15.11.2024,2661676.233,1194934.526
100149704,10091600,275746,Brünigstrasse,85,6060 Sarnen,1407,OW,real,15.11.2024,2661686.29,1194963.856
100149705,10021421,275749,Im Zopf,1,6060 Sarnen,1407,OW,real,15.11.2024,2661726.636,1194988.867
